id,home_team,away_team,temperature,humidity,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded,round_encoded,weather_encoded,num_broadcasters
14158,仙台,鳥栖,27.6,78,14611,2012-07-28 18:34:00,19,19526,42,1,0,3
14159,鹿島,広島,29.0,77,15496,2012-07-28 18:34:00,19,38620,12,1,1,3
14160,FC東京,新潟,29.5,69,23430,2012-07-28 18:34:00,19,47851,2,1,0,4
14161,柏,C大阪,27.8,85,11844,2012-07-28 19:05:00,19,15349,27,1,0,3
14162,川崎F,大宮,29.1,68,14716,2012-07-28 19:03:00,19,26232,6,1,0,3
14163,横浜FM,清水,28.8,72,24187,2012-07-28 19:04:00,19,71624,8,1,0,3
14164,神戸,G大阪,28.2,76,17471,2012-07-28 19:04:00,19,28425,29,1,0,3
14165,浦和,FC東京,29.5,70,34267,2012-08-04 18:04:00,20,62010,5,1,1,3
14166,仙台,横浜FM,25.9,85,17935,2012-08-04 18:34:00,20,19526,42,1,1,3
14167,新潟,柏,29.2,64,25050,2012-08-04 19:03:00,20,41684,28,1,0,3
14168,磐田,川崎F,28.4,73,12972,2012-08-04 19:04:00,20,15165,17,1,0,3
14169,名古屋,神戸,29.8,65,10034,2012-08-04 19:03:00,20,20223,4,1,0,3
14170,G大阪,大宮,29.6,62,12964,2012-08-04 19:03:00,20,21000,0,1,0,3
14171,C大阪,札幌,30.4,62,8226,2012-08-04 19:04:00,20,24481,44,1,0,3
14172,広島,清水,29.8,58,16448,2012-08-04 19:04:00,20,36894,7,1,0,3
14173,鳥栖,鹿島,30.3,53,12844,2012-08-04 19:04:00,20,24130,48,1,0,3
14174,札幌,仙台,24.3,63,11945,2012-08-11 14:03:00,21,38794,35,1,3,3
14175,清水,名古屋,25.7,86,16877,2012-08-11 18:03:00,21,20248,39,1,1,3
14176,鹿島,磐田,26.9,87,14649,2012-08-11 18:34:00,21,38620,12,1,1,3
14177,大宮,広島,28.0,81,11057,2012-08-11 19:03:00,21,15491,34,1,2,4
14178,柏,FC東京,27.6,89,13478,2012-08-11 19:04:00,21,15349,27,1,1,3
14179,川崎F,鳥栖,28.1,72,12509,2012-08-11 19:03:00,21,26232,6,1,1,3
14180,横浜FM,新潟,28.1,82,11992,2012-08-11 19:03:00,21,15442,36,1,1,3
14181,G大阪,C大阪,25.4,95,18578,2012-08-11 19:03:00,21,21000,0,1,2,3
14182,神戸,浦和,27.6,80,14161,2012-08-11 19:04:00,21,28425,29,1,0,3
14183,札幌,神戸,25.1,67,8117,2012-08-18 14:03:00,22,20861,38,1,0,3
14184,FC東京,大宮,27.8,70,18342,2012-08-18 18:34:00,22,47851,2,1,0,4
14185,仙台,柏,26.9,86,17715,2012-08-18 19:04:00,22,19526,42,1,1,3
14186,浦和,鹿島,28.0,76,44131,2012-08-18 19:04:00,22,62010,5,1,1,5+
14187,横浜FM,川崎F,28.3,74,33584,2012-08-18 19:03:00,22,71624,8,1,0,3
14188,新潟,広島,29.3,72,32014,2012-08-18 19:03:00,22,41684,28,1,0,3
14189,磐田,C大阪,25.1,89,10939,2012-08-18 19:04:00,22,15165,17,1,0,3
14190,名古屋,G大阪,26.1,89,30354,2012-08-18 19:04:00,22,43739,18,1,1,3
14191,鳥栖,清水,27.0,71,11933,2012-08-18 19:05:00,22,24130,48,1,1,3
14192,清水,浦和,26.8,77,23188,2012-08-25 18:04:00,23,50889,31,1,0,3
14193,鹿島,新潟,28.4,74,12729,2012-08-25 18:34:00,23,38620,12,1,0,3
14194,大宮,仙台,29.3,67,11993,2012-08-25 19:03:00,23,15491,34,1,0,5+
14195,柏,磐田,27.9,77,13248,2012-08-25 19:04:00,23,15349,27,1,0,3
14196,川崎F,名古屋,29.1,59,18915,2012-08-25 19:04:00,23,26232,6,1,7,4
14197,G大阪,札幌,29.6,63,15056,2012-08-25 19:04:00,23,21000,0,1,0,3
14198,C大阪,横浜FM,29.1,75,14336,2012-08-25 19:05:00,23,24481,44,1,0,3
14199,神戸,鳥栖,29.1,69,13471,2012-08-25 19:04:00,23,28425,29,1,0,3
14200,広島,FC東京,28.2,67,23656,2012-08-25 19:05:00,23,36894,7,1,0,3
14201,札幌,清水,23.5,71,10783,2012-09-01 14:03:00,24,38794,35,1,3,3
14202,浦和,大宮,27.5,64,39814,2012-09-01 18:03:00,24,62010,5,1,0,3
14203,FC東京,横浜FM,25.0,86,26950,2012-09-01 18:34:00,24,47851,2,1,1,4
14204,仙台,川崎F,26.4,79,17159,2012-09-01 19:04:00,24,19526,42,1,11,3
14205,鹿島,神戸,26.3,84,13798,2012-09-01 19:04:00,24,38620,12,1,14,4
14206,新潟,C大阪,28.9,51,24601,2012-09-01 19:03:00,24,41684,28,1,0,3
14207,磐田,広島,26.8,77,11115,2012-09-01 19:03:00,24,15165,17,1,0,4
14208,名古屋,柏,26.9,73,14193,2012-09-01 19:03:00,24,20223,4,1,0,4
14209,鳥栖,G大阪,25.4,63,19729,2012-09-01 19:04:00,24,24130,48,1,0,3
14210,大宮,鳥栖,27.8,62,10012,2012-09-15 18:33:00,25,15392,22,1,0,3
14211,柏,札幌,26.3,84,10445,2012-09-15 19:04:00,25,15349,27,1,0,3
14212,川崎F,鹿島,27.6,71,18088,2012-09-15 19:03:00,25,26232,6,1,0,3
14213,横浜FM,浦和,27.4,73,34954,2012-09-15 19:03:00,25,71624,8,1,0,3
14214,清水,FC東京,27.2,76,13714,2012-09-15 19:04:00,25,20248,39,1,0,4
14215,G大阪,新潟,24.0,87,17381,2012-09-15 19:03:00,25,21000,0,1,11,5+
14217,神戸,磐田,25.8,59,13091,2012-09-15 19:04:00,25,35910,32,1,1,3
14218,広島,仙台,24.0,89,25352,2012-09-15 19:04:00,25,36894,7,1,6,3
14219,札幌,大宮,21.2,78,7474,2012-09-22 14:02:00,26,20861,38,1,12,3
14220,仙台,神戸,23.3,67,15509,2012-09-22 15:34:00,26,19526,42,1,0,4
14221,鹿島,横浜FM,25.5,73,16845,2012-09-22 14:03:00,26,38620,12,1,0,4
14222,磐田,新潟,25.9,69,11118,2012-09-22 16:04:00,26,15165,17,1,5,3
14223,C大阪,清水,26.3,55,15302,2012-09-22 18:04:00,26,24481,44,1,1,3
14224,浦和,G大阪,24.3,69,46046,2012-09-22 16:04:00,26,62010,5,1,5,3
14225,FC東京,川崎F,23.7,76,34822,2012-09-22 19:04:00,26,47851,2,1,1,3
14226,名古屋,広島,25.2,64,15870,2012-09-22 19:04:00,26,20223,4,1,1,4
14227,鳥栖,柏,18.8,71,12651,2012-09-22 19:04:00,26,24130,48,1,2,3
14228,大宮,横浜FM,27.8,65,11316,2012-09-29 16:03:00,27,15491,34,1,1,3
14229,柏,浦和,25.3,74,26106,2012-09-29 19:04:00,27,54224,23,1,1,4
14230,FC東京,磐田,28.1,55,22165,2012-09-29 14:05:00,27,47851,2,1,0,4
14231,川崎F,札幌,25.4,64,20909,2012-09-29 19:04:00,27,26232,6,1,0,3
14232,新潟,名古屋,25.9,58,22079,2012-09-29 14:03:00,27,41684,28,1,0,3
14233,清水,仙台,28.2,69,12131,2012-09-29 13:04:00,27,20248,39,1,0,4
14234,G大阪,鹿島,23.8,78,14163,2012-09-29 16:03:00,27,21000,0,1,13,3
14235,神戸,C大阪,25.1,66,12868,2012-09-29 14:03:00,27,28425,29,1,4,4
14236,広島,鳥栖,22.5,67,15463,2012-09-29 13:33:00,27,36894,7,1,1,4
14237,浦和,札幌,22.6,80,30692,2012-10-06 19:04:00,28,62010,5,1,0,2
14238,横浜FM,広島,27.0,56,36412,2012-10-06 14:04:00,28,71624,8,1,0,3
14239,新潟,神戸,23.0,54,23849,2012-10-06 15:04:00,28,41684,28,1,1,3
14240,磐田,清水,24.9,56,28745,2012-10-06 15:34:00,28,50889,31,1,0,2
14241,C大阪,鳥栖,26.7,38,10013,2012-10-06 13:04:00,28,24481,44,1,0,2
14242,仙台,G大阪,20.4,74,18003,2012-10-06 19:04:00,28,19526,42,1,1,3
14243,鹿島,FC東京,24.6,83,15118,2012-10-06 15:03:00,28,38620,12,1,6,3
14244,柏,川崎F,25.1,71,10769,2012-10-06 15:03:00,28,15349,27,1,1,2
14245,名古屋,大宮,26.5,41,8793,2012-10-06 15:03:00,28,20223,4,1,1,2
14246,札幌,鹿島,13.8,77,7208,2012-10-20 16:03:00,29,20861,38,1,8,2
14247,仙台,浦和,19.3,52,17711,2012-10-20 13:04:00,29,19526,42,1,0,2
14248,大宮,新潟,21.3,51,11944,2012-10-20 15:03:00,29,15491,34,1,10,3
14249,川崎F,G大阪,20.8,50,18779,2012-10-20 15:03:00,29,26232,6,1,0,2
14250,横浜FM,磐田,21.5,50,21310,2012-10-20 14:03:00,29,71624,8,1,0,3
14251,清水,神戸,22.0,56,14772,2012-10-20 15:04:00,29,20248,39,1,0,3
14252,C大阪,FC東京,20.2,52,14268,2012-10-20 18:04:00,29,24481,44,1,0,2
14253,広島,柏,15.6,86,24839,2012-10-20 19:05:00,29,36894,7,1,0,3
14254,鳥栖,名古屋,24.1,37,11851,2012-10-20 15:04:00,29,17000,49,1,0,2
14255,鹿島,清水,17.9,54,14125,2012-10-27 17:04:00,30,38620,12,1,0,2
14256,浦和,C大阪,20.1,45,32090,2012-10-27 14:03:00,30,62010,5,1,0,4
14257,新潟,鳥栖,18.8,36,23254,2012-10-27 17:03:00,30,41684,28,1,0,2
14258,磐田,仙台,21.8,44,10753,2012-10-27 14:04:00,30,15165,17,1,0,4
14259,神戸,川崎F,21.5,48,16317,2012-10-27 19:04:00,30,28425,29,1,0,3
14260,柏,大宮,18.8,52,12167,2012-10-27 14:04:00,30,15349,27,1,0,2
14261,FC東京,札幌,17.0,54,20696,2012-10-27 17:04:00,30,47851,2,1,0,3
14262,名古屋,横浜FM,21.4,53,22332,2012-10-27 14:03:00,30,43739,18,1,0,3
14263,G大阪,広島,25.8,43,17617,2012-10-27 14:03:00,30,21000,0,1,10,2
14264,仙台,C大阪,12.8,57,17493,2012-11-07 19:04:00,31,19526,42,1,1,2
14265,大宮,鹿島,16.3,43,12021,2012-11-07 19:03:00,31,15491,34,1,0,2
14266,川崎F,浦和,16.7,44,17870,2012-11-07 19:03:00,31,26232,6,1,0,2
14267,清水,新潟,15.3,41,8710,2012-11-07 19:00:00,31,20248,39,1,0,3
14268,神戸,横浜FM,15.9,37,8755,2012-11-07 19:03:00,31,28425,29,1,0,2
14269,広島,札幌,11.1,73,13204,2012-11-07 19:04:00,31,36894,7,1,0,3
14270,鳥栖,磐田,13.8,59,8155,2012-11-07 19:04:00,31,17000,49,1,0,2
14271,柏,G大阪,12.9,77,10389,2012-11-07 19:03:00,31,15349,27,1,0,3
14272,名古屋,FC東京,13.8,59,7959,2012-11-07 19:03:00,31,20223,4,1,1,2
14273,札幌,鳥栖,20.3,39,10266,2012-11-17 17:03:00,32,38794,35,1,3,2
14274,鹿島,仙台,17.3,73,15035,2012-11-17 14:04:00,32,38620,12,1,8,3
14275,浦和,広島,13.6,68,41296,2012-11-17 14:06:00,32,62010,5,1,1,4
14276,FC東京,神戸,10.1,76,17454,2012-11-17 17:04:00,32,47851,2,1,2,4
14277,横浜FM,柏,17.7,80,22647,2012-11-17 14:03:00,32,71624,8,1,2,3
14278,新潟,川崎F,11.4,63,25738,2012-11-17 14:03:00,32,41684,28,1,2,2
14279,清水,G大阪,17.7,95,12391,2012-11-17 17:04:00,32,20248,39,1,2,2
14280,磐田,名古屋,18.1,98,8978,2012-11-17 14:05:00,32,15165,17,1,2,3
14281,C大阪,大宮,16.4,72,9765,2012-11-17 17:03:00,32,24481,44,1,6,2
14282,札幌,横浜FM,21.9,33,19587,2012-11-24 17:34:00,33,38794,35,1,3,2
14283,仙台,新潟,7.1,40,18526,2012-11-24 14:34:00,33,19526,42,1,0,4
14284,大宮,磐田,10.0,58,12126,2012-11-24 17:33:00,33,15491,34,1,0,3
14285,柏,神戸,8.2,72,12406,2012-11-24 17:33:00,33,15349,27,1,0,2
14286,川崎F,清水,10.2,51,19916,2012-11-24 17:33:00,33,26232,6,1,0,2
14287,名古屋,鹿島,14.5,28,23892,2012-11-24 14:33:00,33,43739,18,1,0,2
14288,G大阪,FC東京,13.3,46,19393,2012-11-24 14:33:00,33,21000,0,1,7,2
14289,広島,C大阪,10.3,80,32724,2012-11-24 14:36:00,33,36894,7,1,7,3
14290,鳥栖,浦和,13.1,47,22116,2012-11-24 14:35:00,33,24130,48,1,1,3
14291,鹿島,柏,6.7,57,19141,2012-12-01 15:35:00,34,38620,12,1,7,3
14292,浦和,名古屋,5.6,71,51879,2012-12-01 15:34:00,34,62010,5,1,0,4
14293,FC東京,仙台,5.6,65,30944,2012-12-01 15:34:00,34,47851,2,1,0,3
14294,横浜FM,鳥栖,7.3,61,26642,2012-12-01 15:33:00,34,71624,8,1,0,2
14295,新潟,札幌,5.3,52,28055,2012-12-01 15:33:00,34,41684,28,1,2,4
14296,清水,大宮,11.3,31,14729,2012-12-01 15:34:00,34,20248,39,1,0,3
14297,磐田,G大阪,10.8,46,14389,2012-12-01 15:34:00,34,15165,17,1,0,3
14298,C大阪,川崎F,8.9,48,18487,2012-12-01 15:34:00,34,47853,16,1,9,2
14299,神戸,広島,10.3,40,22224,2012-12-01 15:34:00,34,28425,29,1,0,4
14837,横浜FM,湘南,12.3,23,24298,2013-03-02 14:04:00,1,71624,8,1,0,2
14838,名古屋,磐田,7.2,39,21748,2013-03-02 14:04:00,1,43739,18,1,0,4
14839,C大阪,新潟,6.6,43,15051,2013-03-02 14:05:00,1,47853,16,1,9,4
14840,広島,浦和,5.2,73,27911,2013-03-02 14:06:00,1,36894,50,1,1,3
14841,鳥栖,鹿島,13.6,27,12728,2013-03-02 14:04:00,1,24130,48,1,0,4
14842,大宮,清水,8.3,12,11330,2013-03-02 16:03:00,1,15491,34,1,0,3
14843,大分,FC東京,6.0,51,17055,2013-03-02 19:04:00,1,40000,51,1,1,3
14844,柏,川崎F,9.9,27,13785,2013-03-03 13:04:00,1,15349,27,2,1,2
14845,新潟,広島,9.6,36,28118,2013-03-09 13:04:00,2,41684,28,1,0,3
14846,鹿島,仙台,21.1,33,19981,2013-03-09 14:05:00,2,38620,12,1,0,3
14847,FC東京,柏,22.1,22,26256,2013-03-09 14:04:00,2,47851,2,1,0,3
14848,甲府,C大阪,25.3,12,12116,2013-03-09 14:05:00,2,17000,45,1,0,3
14849,清水,横浜FM,22.6,28,16487,2013-03-09 14:03:00,2,19594,52,1,0,3
14850,川崎F,大分,21.4,24,21657,2013-03-09 15:04:00,2,54224,23,1,0,2
14851,磐田,大宮,21.7,22,10773,2013-03-09 15:03:00,2,15165,17,1,0,3
14852,浦和,名古屋,21.6,24,52293,2013-03-09 16:05:00,2,62010,5,1,0,3
14853,湘南,鳥栖,18.4,30,11439,2013-03-09 19:04:00,2,15732,53,1,0,3
14854,仙台,柏,14.9,32,13232,2013-03-16 14:04:00,3,19526,42,1,12,3
14855,横浜FM,磐田,17.5,25,19195,2013-03-16 14:03:00,3,71624,8,1,0,2
14856,鳥栖,川崎F,19.0,35,8716,2013-03-16 14:04:00,3,24130,48,1,0,2
14857,大分,浦和,16.2,31,16510,2013-03-16 14:05:00,3,40000,51,1,0,3
14858,大宮,新潟,20.8,20,10485,2013-03-16 15:03:00,3,15491,34,1,0,3
14859,C大阪,FC東京,13.8,36,13702,2013-03-16 15:04:00,3,47853,16,1,0,2
14860,湘南,清水,15.9,42,9453,2013-03-16 16:04:00,3,15732,53,1,0,2
14861,甲府,名古屋,14.6,12,11230,2013-03-16 19:04:00,3,17000,45,1,0,3
14862,広島,鹿島,14.9,47,16029,2013-03-17 13:06:00,3,36894,50,2,1,2
14863,清水,広島,15.1,55,13137,2013-03-30 13:04:00,4,19594,52,1,1,3
14864,C大阪,仙台,16.1,26,13721,2013-03-30 13:04:00,4,47853,16,1,0,2
14865,磐田,鳥栖,15.8,67,8741,2013-03-30 14:04:00,4,15165,17,1,0,2
14866,大宮,鹿島,9.6,64,11492,2013-03-30 15:03:00,4,15491,34,1,1,2
14867,柏,大分,8.6,67,9144,2013-03-30 15:04:00,4,15349,27,1,1,2
14868,川崎F,甲府,9.7,56,14108,2013-03-30 15:03:00,4,26232,6,1,1,2
14869,名古屋,湘南,17.2,24,10706,2013-03-30 15:03:00,4,20223,4,1,10,3
14870,新潟,浦和,6.3,35,29095,2013-03-30 16:03:00,4,41684,28,1,0,2
14871,横浜FM,FC東京,9.6,63,23698,2013-03-30 19:04:00,4,71624,8,1,1,3
14872,仙台,新潟,13.8,71,12883,2013-04-06 14:04:00,5,19526,42,1,1,2
14873,FC東京,大宮,18.0,58,13859,2013-04-06 14:03:00,5,47851,2,1,4,3
14874,広島,横浜FM,15.8,90,10554,2013-04-06 14:04:00,5,36894,50,1,2,2
14875,鳥栖,清水,18.2,78,6707,2013-04-06 14:04:00,5,24130,48,1,2,3
14876,大分,甲府,15.6,81,7913,2013-04-06 14:04:00,5,40000,51,1,3,2
14877,鹿島,C大阪,18.8,60,10837,2013-04-06 15:04:00,5,38620,12,1,4,2
14878,柏,名古屋,15.5,96,8180,2013-04-06 17:03:00,5,15349,27,1,2,2
14879,湘南,川崎F,16.4,90,7347,2013-04-06 17:04:00,5,15732,53,1,2,2
14880,浦和,磐田,15.6,95,23295,2013-04-06 19:04:00,5,62010,5,1,2,4
14881,甲府,柏,16.8,26,10569,2013-04-13 13:04:00,6,17000,45,1,0,3
14882,仙台,FC東京,11.7,41,13655,2013-04-13 14:04:00,6,19526,42,1,0,2
14883,横浜FM,川崎F,16.5,37,27204,2013-04-13 14:03:00,6,71624,8,1,0,2
14884,名古屋,新潟,14.8,33,13159,2013-04-13 14:03:00,6,43739,18,1,0,3
14885,大分,鹿島,18.0,28,10571,2013-04-13 14:04:00,6,40000,51,1,0,3
14886,清水,磐田,13.2,55,15113,2013-04-13 17:04:00,6,19594,52,1,0,2
14887,C大阪,大宮,13.3,31,13384,2013-04-13 19:04:00,6,47853,16,1,0,3
14888,広島,鳥栖,19.6,57,13164,2013-04-14 13:05:00,6,36894,50,2,1,3
14889,浦和,湘南,20.2,35,36477,2013-04-14 15:05:00,6,62010,5,2,1,3
14890,川崎F,仙台,12.8,46,14739,2013-04-20 13:03:00,7,26232,6,1,4,2
14891,清水,C大阪,11.6,53,10252,2013-04-20 13:04:00,7,19594,52,1,1,3
14892,FC東京,名古屋,10.3,57,16804,2013-04-20 14:04:00,7,47851,2,1,4,3
14893,鳥栖,柏,11.5,70,7287,2013-04-20 14:04:00,7,24130,48,1,2,2
14894,磐田,広島,12.8,48,8377,2013-04-20 15:03:00,7,15165,17,1,1,3
14895,大宮,浦和,9.3,72,13016,2013-04-20 16:04:00,7,15491,34,1,2,2
14896,湘南,大分,8.3,81,6301,2013-04-20 16:04:00,7,15732,53,1,2,2
14897,鹿島,甲府,9.6,72,9898,2013-04-20 19:04:00,7,38620,12,1,2,2
14898,新潟,横浜FM,6.6,56,21415,2013-04-20 19:04:00,7,41684,28,1,2,3
14899,柏,大宮,12.4,69,8086,2013-04-26 19:04:00,8,15349,27,1,8,2
14900,新潟,鹿島,12.3,56,23578,2013-04-27 14:03:00,8,41684,28,2,1,2
14901,名古屋,広島,18.4,29,13004,2013-04-27 14:04:00,8,20223,4,2,0,3
14902,C大阪,大分,19.2,29,14037,2013-04-27 14:04:00,8,24481,44,2,0,2
14903,横浜FM,甲府,19.4,24,24149,2013-04-27 16:03:00,8,71624,8,2,0,2
14904,磐田,湘南,16.9,29,9272,2013-04-27 16:04:00,8,15165,17,2,0,2
14905,浦和,清水,15.4,29,37945,2013-04-27 17:05:00,8,62010,5,2,0,2
14906,FC東京,川崎F,13.2,29,26555,2013-04-27 19:04:00,8,47851,2,2,0,3
14907,仙台,鳥栖,14.5,32,14359,2013-04-28 16:04:00,8,19526,42,3,0,4
14908,大分,大宮,21.1,38,11334,2013-05-03 13:05:00,9,40000,51,1,0,2
14909,甲府,磐田,20.5,26,14062,2013-05-03 14:04:00,9,17000,45,1,0,2
14910,清水,新潟,21.2,26,16380,2013-05-03 15:04:00,9,19594,52,1,0,2
14911,横浜FM,鹿島,17.9,46,40034,2013-05-03 15:34:00,9,71624,8,1,0,3
14912,湘南,C大阪,16.6,52,10947,2013-05-03 16:03:00,9,15732,53,1,0,2
14913,鳥栖,FC東京,18.3,40,14024,2013-05-03 18:04:00,9,24130,48,1,0,2
14914,川崎F,名古屋,17.5,47,16292,2013-05-03 19:04:00,9,26232,6,1,1,3
14915,広島,柏,22.8,80,10045,2013-05-29 19:06:00,9,36894,50,2,1,2
14916,浦和,仙台,21.2,74,24184,2013-05-29 19:34:00,9,62010,5,2,1,2
14918,清水,川崎F,21.4,54,16829,2013-05-06 14:03:00,10,19594,52,1,0,3
14919,大宮,広島,27.1,33,13365,2013-05-06 15:03:00,10,15491,34,1,12,3
14920,FC東京,磐田,24.1,30,28565,2013-05-06 15:03:00,10,47851,2,1,0,3
14921,鹿島,湘南,22.6,34,16411,2013-05-06 16:04:00,10,38620,12,1,0,2
14922,C大阪,浦和,22.8,29,32378,2013-05-06 16:04:00,10,47853,16,1,0,2
14923,大分,鳥栖,22.6,29,16760,2013-05-06 16:04:00,10,40000,51,1,0,3
14924,柏,横浜FM,18.6,69,13621,2013-05-06 19:04:00,10,15349,27,1,0,3
14925,名古屋,仙台,19.8,41,12075,2013-05-06 19:03:00,10,43739,18,1,0,2
14926,広島,大分,21.7,54,10708,2013-05-11 13:04:00,11,36894,50,1,1,2
14927,仙台,大宮,15.6,77,14327,2013-05-11 14:04:00,11,19526,42,1,2,3
14928,磐田,柏,20.4,92,9444,2013-05-11 14:04:00,11,15165,17,1,2,3
14929,鳥栖,新潟,22.6,43,7376,2013-05-11 14:04:00,11,24130,48,1,0,2
14930,川崎F,C大阪,19.1,83,12345,2013-05-11 15:03:00,11,26232,6,1,2,2
14931,名古屋,横浜FM,19.1,91,18512,2013-05-11 15:04:00,11,43739,18,1,3,3
14932,湘南,FC東京,17.4,87,8248,2013-05-11 17:04:00,11,15732,53,1,2,2
14933,甲府,清水,16.2,83,7754,2013-05-11 17:03:00,11,17000,45,1,2,2
14934,浦和,鹿島,17.1,89,46649,2013-05-11 19:03:00,11,62010,5,1,2,4
14935,鹿島,名古屋,22.9,36,17161,2013-05-18 14:06:00,12,38620,12,1,0,3
14936,新潟,大分,22.4,39,25279,2013-05-18 14:03:00,12,41684,28,1,0,4
14937,磐田,川崎F,21.7,46,10429,2013-05-18 14:03:00,12,15165,17,1,0,3
14938,広島,甲府,23.6,43,10550,2013-05-18 14:04:00,12,36894,50,1,0,3
14939,柏,C大阪,24.1,31,11056,2013-05-18 15:03:00,12,15349,27,1,0,2
14940,横浜FM,仙台,21.6,44,23083,2013-05-18 16:04:00,12,71624,8,1,0,2
14941,大宮,湘南,20.0,43,10886,2013-05-18 17:03:00,12,15491,34,1,0,2
14942,浦和,鳥栖,20.4,54,31175,2013-05-18 19:05:00,12,62010,5,1,0,2
14943,FC東京,清水,16.6,56,24003,2013-05-18 19:04:00,12,47851,2,1,0,4
14944,湘南,広島,20.8,64,10682,2013-05-25 14:04:00,13,15732,53,1,5,2
14945,甲府,大宮,26.1,31,11063,2013-05-25 14:04:00,13,17000,45,1,0,2
14946,清水,仙台,22.9,65,12642,2013-05-25 14:04:00,13,19594,52,1,0,3
14947,川崎F,新潟,22.4,51,16002,2013-05-25 15:03:00,13,26232,6,1,1,2
14948,鳥栖,横浜FM,30.4,34,13197,2013-05-25 15:04:00,13,24130,48,1,0,3
14949,大分,磐田,26.0,41,11141,2013-05-25 15:34:00,13,40000,51,1,0,3
14950,鹿島,FC東京,16.4,71,17969,2013-05-25 17:05:00,13,38620,12,1,0,2
14951,C大阪,名古屋,23.5,54,16362,2013-05-25 19:05:00,13,24481,44,1,1,3
14952,柏,浦和,23.3,65,34021,2013-05-26 16:04:00,13,54224,23,2,0,2
14953,甲府,浦和,28.5,67,28906,2013-07-06 18:05:00,14,54224,23,1,0,2
14954,FC東京,広島,28.8,67,27852,2013-07-06 18:34:00,14,47851,2,1,0,3
14955,仙台,湘南,25.3,84,13470,2013-07-06 19:03:00,14,19526,42,1,4,2
14956,大宮,鳥栖,29.3,67,12449,2013-07-06 19:04:00,14,15491,34,1,0,4
14957,川崎F,鹿島,27.7,73,18447,2013-07-06 19:03:00,14,26232,6,1,1,2
14958,横浜FM,大分,27.1,76,12537,2013-07-06 19:04:00,14,15442,36,1,0,2
14959,新潟,柏,24.2,92,26547,2013-07-06 19:03:00,14,41684,28,1,6,2
14960,磐田,C大阪,25.9,92,12206,2013-07-06 19:03:00,14,15165,17,1,1,2
14961,名古屋,清水,27.4,86,17950,2013-07-06 19:04:00,14,43739,18,1,1,3
14962,鹿島,清水,26.9,77,7495,2013-07-10 19:04:00,15,38620,12,1,1,3
14963,大宮,名古屋,30.5,65,9644,2013-07-10 19:03:00,15,15491,34,1,0,2
14964,湘南,柏,28.1,77,7319,2013-07-10 19:04:00,15,15732,53,1,0,2
14965,磐田,新潟,26.2,88,5698,2013-07-10 19:04:00,15,15165,17,1,0,2
14966,C大阪,横浜FM,30.1,65,13272,2013-07-10 19:05:00,15,24481,44,1,0,2
14967,広島,川崎F,26.6,85,10236,2013-07-10 19:05:00,15,36894,50,1,0,2
14968,鳥栖,甲府,30.2,61,6292,2013-07-10 19:04:00,15,24130,48,1,0,2
14969,大分,仙台,27.9,68,7067,2013-07-10 19:05:00,15,40000,51,1,0,2
14970,浦和,FC東京,29.4,68,25638,2013-07-10 19:35:00,15,62010,5,1,0,2
14971,清水,大分,27.4,89,15191,2013-07-13 18:04:00,16,19594,52,1,2,2
14972,甲府,湘南,27.4,57,10175,2013-07-13 18:34:00,16,17000,45,1,1,2
14973,仙台,磐田,21.4,84,14318,2013-07-13 19:04:00,16,19526,42,1,1,2
14974,柏,鹿島,29.7,77,25904,2013-07-13 19:05:00,16,54224,23,1,1,3
14975,川崎F,浦和,29.4,73,19010,2013-07-13 19:03:00,16,26232,6,1,1,2
14976,横浜FM,大宮,30.6,67,29722,2013-07-13 19:04:00,16,71624,8,1,1,2
14977,新潟,FC東京,24.9,80,26547,2013-07-13 19:03:00,16,41684,28,1,2,2
14978,名古屋,鳥栖,27.9,79,9237,2013-07-13 19:04:00,16,20223,4,1,2,2
14979,広島,C大阪,25.1,93,19244,2013-07-13 19:05:00,16,36894,50,1,7,2
14980,仙台,広島,20.5,77,11755,2013-07-17 19:04:00,17,19526,42,1,2,2
14981,鹿島,磐田,19.3,92,6681,2013-07-17 19:04:00,17,38620,12,1,2,2
14982,浦和,横浜FM,24.1,87,23725,2013-07-17 19:05:00,17,62010,5,1,2,4
14983,大宮,川崎F,23.3,89,7412,2013-07-17 19:03:00,17,15491,34,1,2,2
14984,柏,清水,22.3,91,7013,2013-07-17 19:04:00,17,15349,27,1,2,2
14985,湘南,新潟,24.1,83,6080,2013-07-17 19:04:00,17,15732,53,1,4,2
14986,C大阪,鳥栖,28.9,67,9119,2013-07-17 19:05:00,17,24481,44,1,0,2
14987,大分,名古屋,28.4,71,7104,2013-07-17 19:05:00,17,40000,51,1,0,2
14988,FC東京,甲府,23.5,87,12905,2013-07-17 19:34:00,17,47851,2,1,6,2
14989,川崎F,湘南,27.3,73,15934,2013-07-31 19:03:00,18,26232,6,1,1,2
14990,甲府,仙台,28.7,62,8773,2013-07-31 19:04:00,18,17000,45,1,1,4
14991,新潟,C大阪,27.9,75,18919,2013-07-31 19:03:00,18,41684,28,1,4,2
14992,清水,FC東京,27.3,80,10781,2013-07-31 19:05:00,18,19594,52,1,0,2
14993,磐田,浦和,27.5,87,20049,2013-07-31 19:04:00,18,50889,31,1,0,2
14994,広島,大宮,27.9,87,16351,2013-07-31 19:04:00,18,36894,50,1,0,2
