id,temperature,humidity,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded,round_encoded,weather_encoded,num_broadcasters,home_team_encoded,away_team_encoded,special_holiday,weekend
14895,9.3,72,13016,2013-04-20 16:04:00,7,15491,34,1,2,2,5,9,0,1
14896,8.3,81,6301,2013-04-20 16:04:00,7,15732,53,1,2,2,24,16,0,1
14897,9.6,72,9898,2013-04-20 19:04:00,7,38620,12,1,2,2,13,1,0,1
14898,6.6,56,21415,2013-04-20 19:04:00,7,41684,28,1,2,3,11,8,0,1
14899,12.4,69,8086,2013-04-26 19:04:00,8,15349,27,1,8,2,18,5,0,0
14900,12.3,56,23578,2013-04-27 14:03:00,8,41684,28,2,1,2,11,13,0,1
14901,18.4,29,13004,2013-04-27 14:04:00,8,20223,4,2,0,3,4,7,0,1
14902,19.2,29,14037,2013-04-27 14:04:00,8,24481,44,2,0,2,17,16,0,1
14903,19.4,24,24149,2013-04-27 16:03:00,8,71624,8,2,0,2,8,1,0,1
14904,16.9,29,9272,2013-04-27 16:04:00,8,15165,17,2,0,2,3,24,0,1
14905,15.4,29,37945,2013-04-27 17:05:00,8,62010,5,2,0,2,9,12,0,1
14906,13.2,29,26555,2013-04-27 19:04:00,8,47851,2,2,0,3,2,6,0,1
14907,14.5,32,14359,2013-04-28 16:04:00,8,19526,42,3,0,4,25,26,0,1
14908,21.1,38,11334,2013-05-03 13:05:00,9,40000,51,1,0,2,16,5,1,0
14909,20.5,26,14062,2013-05-03 14:04:00,9,17000,45,1,0,2,1,3,1,0
14910,21.2,26,16380,2013-05-03 15:04:00,9,19594,52,1,0,2,12,11,1,0
14911,17.9,46,40034,2013-05-03 15:34:00,9,71624,8,1,0,3,8,13,1,0
14912,16.6,52,10947,2013-05-03 16:03:00,9,15732,53,1,0,2,24,17,1,0
14913,18.3,40,14024,2013-05-03 18:04:00,9,24130,48,1,0,2,26,2,1,0
14914,17.5,47,16292,2013-05-03 19:04:00,9,26232,6,1,1,3,6,4,1,0
14915,22.8,80,10045,2013-05-29 19:06:00,9,36894,50,2,1,2,7,18,0,0
14916,21.2,74,24184,2013-05-29 19:34:00,9,62010,5,2,1,2,9,25,0,0
14918,21.4,54,16829,2013-05-06 14:03:00,10,19594,52,1,0,3,12,6,1,0
14919,27.1,33,13365,2013-05-06 15:03:00,10,15491,34,1,12,3,5,7,1,0
14920,24.1,30,28565,2013-05-06 15:03:00,10,47851,2,1,0,3,2,3,1,0
14921,22.6,34,16411,2013-05-06 16:04:00,10,38620,12,1,0,2,13,24,1,0
14922,22.8,29,32378,2013-05-06 16:04:00,10,47853,16,1,0,2,17,9,1,0
14923,22.6,29,16760,2013-05-06 16:04:00,10,40000,51,1,0,3,16,26,1,0
14924,18.6,69,13621,2013-05-06 19:04:00,10,15349,27,1,0,3,18,8,1,0
14925,19.8,41,12075,2013-05-06 19:03:00,10,43739,18,1,0,2,4,25,1,0
14926,21.7,54,10708,2013-05-11 13:04:00,11,36894,50,1,1,2,7,16,0,1
14927,15.6,77,14327,2013-05-11 14:04:00,11,19526,42,1,2,3,25,5,0,1
14928,20.4,92,9444,2013-05-11 14:04:00,11,15165,17,1,2,3,3,18,0,1
14929,22.6,43,7376,2013-05-11 14:04:00,11,24130,48,1,0,2,26,11,0,1
14930,19.1,83,12345,2013-05-11 15:03:00,11,26232,6,1,2,2,6,17,0,1
14931,19.1,91,18512,2013-05-11 15:04:00,11,43739,18,1,3,3,4,8,0,1
14932,17.4,87,8248,2013-05-11 17:04:00,11,15732,53,1,2,2,24,2,0,1
14933,16.2,83,7754,2013-05-11 17:03:00,11,17000,45,1,2,2,1,12,0,1
14934,17.1,89,46649,2013-05-11 19:03:00,11,62010,5,1,2,4,9,13,0,1
14935,22.9,36,17161,2013-05-18 14:06:00,12,38620,12,1,0,3,13,4,0,1
14936,22.4,39,25279,2013-05-18 14:03:00,12,41684,28,1,0,4,11,16,0,1
14937,21.7,46,10429,2013-05-18 14:03:00,12,15165,17,1,0,3,3,6,0,1
14938,23.6,43,10550,2013-05-18 14:04:00,12,36894,50,1,0,3,7,1,0,1
14939,24.1,31,11056,2013-05-18 15:03:00,12,15349,27,1,0,2,18,17,0,1
14940,21.6,44,23083,2013-05-18 16:04:00,12,71624,8,1,0,2,8,25,0,1
14941,20.0,43,10886,2013-05-18 17:03:00,12,15491,34,1,0,2,5,24,0,1
14942,20.4,54,31175,2013-05-18 19:05:00,12,62010,5,1,0,2,9,26,0,1
14943,16.6,56,24003,2013-05-18 19:04:00,12,47851,2,1,0,4,2,12,0,1
14944,20.8,64,10682,2013-05-25 14:04:00,13,15732,53,1,5,2,24,7,0,1
14945,26.1,31,11063,2013-05-25 14:04:00,13,17000,45,1,0,2,1,5,0,1
14946,22.9,65,12642,2013-05-25 14:04:00,13,19594,52,1,0,3,12,25,0,1
14947,22.4,51,16002,2013-05-25 15:03:00,13,26232,6,1,1,2,6,11,0,1
14948,30.4,34,13197,2013-05-25 15:04:00,13,24130,48,1,0,3,26,8,0,1
14949,26.0,41,11141,2013-05-25 15:34:00,13,40000,51,1,0,3,16,3,0,1
14950,16.4,71,17969,2013-05-25 17:05:00,13,38620,12,1,0,2,13,2,0,1
14951,23.5,54,16362,2013-05-25 19:05:00,13,24481,44,1,1,3,17,4,0,1
14952,23.3,65,34021,2013-05-26 16:04:00,13,54224,23,2,0,2,18,9,0,1
14953,28.5,67,28906,2013-07-06 18:05:00,14,54224,23,1,0,2,1,9,0,1
14954,28.8,67,27852,2013-07-06 18:34:00,14,47851,2,1,0,3,2,7,0,1
14955,25.3,84,13470,2013-07-06 19:03:00,14,19526,42,1,4,2,25,24,0,1
14956,29.3,67,12449,2013-07-06 19:04:00,14,15491,34,1,0,4,5,26,0,1
14957,27.7,73,18447,2013-07-06 19:03:00,14,26232,6,1,1,2,6,13,0,1
14958,27.1,76,12537,2013-07-06 19:04:00,14,15442,36,1,0,2,8,16,0,1
14959,24.2,92,26547,2013-07-06 19:03:00,14,41684,28,1,6,2,11,18,0,1
14960,25.9,92,12206,2013-07-06 19:03:00,14,15165,17,1,1,2,3,17,0,1
14961,27.4,86,17950,2013-07-06 19:04:00,14,43739,18,1,1,3,4,12,0,1
14962,26.9,77,7495,2013-07-10 19:04:00,15,38620,12,1,1,3,13,12,0,0
14963,30.5,65,9644,2013-07-10 19:03:00,15,15491,34,1,0,2,5,4,0,0
14964,28.1,77,7319,2013-07-10 19:04:00,15,15732,53,1,0,2,24,18,0,0
14965,26.2,88,5698,2013-07-10 19:04:00,15,15165,17,1,0,2,3,11,0,0
14966,30.1,65,13272,2013-07-10 19:05:00,15,24481,44,1,0,2,17,8,0,0
14967,26.6,85,10236,2013-07-10 19:05:00,15,36894,50,1,0,2,7,6,0,0
14968,30.2,61,6292,2013-07-10 19:04:00,15,24130,48,1,0,2,26,1,0,0
14969,27.9,68,7067,2013-07-10 19:05:00,15,40000,51,1,0,2,16,25,0,0
14970,29.4,68,25638,2013-07-10 19:35:00,15,62010,5,1,0,2,9,2,0,0
14971,27.4,89,15191,2013-07-13 18:04:00,16,19594,52,1,2,2,12,16,0,1
14972,27.4,57,10175,2013-07-13 18:34:00,16,17000,45,1,1,2,1,24,0,1
14973,21.4,84,14318,2013-07-13 19:04:00,16,19526,42,1,1,2,25,3,0,1
14974,29.7,77,25904,2013-07-13 19:05:00,16,54224,23,1,1,3,18,13,0,1
14975,29.4,73,19010,2013-07-13 19:03:00,16,26232,6,1,1,2,6,9,0,1
14976,30.6,67,29722,2013-07-13 19:04:00,16,71624,8,1,1,2,8,5,0,1
14977,24.9,80,26547,2013-07-13 19:03:00,16,41684,28,1,2,2,11,2,0,1
14978,27.9,79,9237,2013-07-13 19:04:00,16,20223,4,1,2,2,4,26,0,1
14979,25.1,93,19244,2013-07-13 19:05:00,16,36894,50,1,7,2,7,17,0,1
14980,20.5,77,11755,2013-07-17 19:04:00,17,19526,42,1,2,2,25,7,0,0
14981,19.3,92,6681,2013-07-17 19:04:00,17,38620,12,1,2,2,13,3,0,0
14982,24.1,87,23725,2013-07-17 19:05:00,17,62010,5,1,2,4,9,8,0,0
14983,23.3,89,7412,2013-07-17 19:03:00,17,15491,34,1,2,2,5,6,0,0
14984,22.3,91,7013,2013-07-17 19:04:00,17,15349,27,1,2,2,18,12,0,0
14985,24.1,83,6080,2013-07-17 19:04:00,17,15732,53,1,4,2,24,11,0,0
14986,28.9,67,9119,2013-07-17 19:05:00,17,24481,44,1,0,2,17,26,0,0
14987,28.4,71,7104,2013-07-17 19:05:00,17,40000,51,1,0,2,16,4,0,0
14988,23.5,87,12905,2013-07-17 19:34:00,17,47851,2,1,6,2,2,1,0,0
14989,27.3,73,15934,2013-07-31 19:03:00,18,26232,6,1,1,2,6,24,0,0
14990,28.7,62,8773,2013-07-31 19:04:00,18,17000,45,1,1,4,1,25,0,0
14991,27.9,75,18919,2013-07-31 19:03:00,18,41684,28,1,4,2,11,17,0,0
14992,27.3,80,10781,2013-07-31 19:05:00,18,19594,52,1,0,2,12,2,0,0
14993,27.5,87,20049,2013-07-31 19:04:00,18,50889,31,1,0,2,3,9,0,0
14994,27.9,87,16351,2013-07-31 19:04:00,18,36894,50,1,0,2,7,5,0,0
14995,29.0,76,10304,2013-07-31 19:04:00,18,24130,48,1,0,2,26,16,0,0
14996,26.6,78,20294,2013-07-31 19:34:00,18,71624,8,1,1,2,8,18,0,0
14997,30.1,67,15881,2013-07-31 19:34:00,18,43739,18,1,0,2,4,13,0,0
14998,28.4,63,42426,2013-08-03 18:04:00,19,62010,5,1,0,2,9,7,0,1
14999,26.1,76,14925,2013-08-03 18:34:00,19,38620,12,1,4,2,13,5,0,1
15000,23.4,74,14365,2013-08-03 19:04:00,19,19526,42,1,0,3,25,6,0,1
15001,26.9,77,8815,2013-08-03 19:03:00,19,15349,27,1,0,2,18,26,0,1
15002,25.4,81,22309,2013-08-03 19:04:00,19,47851,2,1,0,2,2,16,0,1
15003,25.9,82,13786,2013-08-03 19:04:00,19,15732,53,1,1,2,24,8,0,1
15004,25.8,72,22650,2013-08-03 19:04:00,19,41684,28,1,1,2,11,12,0,1
15005,26.5,81,14272,2013-08-03 19:04:00,19,15165,17,1,0,2,3,4,0,1
15006,28.9,66,13633,2013-08-03 19:04:00,19,24481,44,1,0,2,17,1,0,1
15007,29.3,85,15395,2013-08-10 18:04:00,20,19594,52,1,0,2,12,24,0,1
15008,32.2,59,12749,2013-08-10 18:34:00,20,17000,45,1,0,2,1,11,0,1
15009,28.8,73,17892,2013-08-10 19:04:00,20,19526,42,1,0,2,25,13,0,1
15010,34.2,64,12093,2013-08-10 19:03:00,20,15491,34,1,0,3,5,17,0,1
15011,33.3,58,17864,2013-08-10 19:04:00,20,26232,6,1,0,2,6,2,0,1
15012,32.8,64,13427,2013-08-10 19:04:00,20,15442,36,1,0,2,8,26,0,1
15013,29.8,72,30478,2013-08-10 19:04:00,20,43739,18,1,0,3,4,9,0,1
15014,29.0,86,19705,2013-08-10 19:05:00,20,36894,50,1,0,3,7,3,0,1
15015,31.3,62,23814,2013-08-10 19:05:00,20,40000,51,1,0,2,16,18,0,1
15016,27.9,77,16392,2013-08-17 18:34:00,21,38620,12,1,0,2,13,11,0,1
15017,28.6,70,30698,2013-08-17 18:34:00,21,47851,2,1,0,2,2,8,0,1
15018,28.6,58,12657,2013-08-17 18:34:00,21,17000,45,1,0,2,1,6,0,1
15019,28.1,74,12140,2013-08-17 19:04:00,21,15732,53,1,0,2,24,3,0,1
15020,29.6,72,16196,2013-08-17 19:04:00,21,24481,44,1,0,2,17,12,0,1
15021,31.1,56,22530,2013-08-17 19:03:00,21,24130,48,1,0,3,26,5,0,1
15022,29.8,62,32329,2013-08-17 18:03:00,21,62010,5,1,0,3,9,16,0,1
15023,28.8,81,11838,2013-08-17 19:03:00,21,15349,27,1,0,2,18,25,0,1
15024,27.3,85,20879,2013-08-17 19:05:00,21,36894,50,1,0,2,7,4,0,1
15025,28.2,63,21420,2013-08-24 18:04:00,22,50889,31,1,1,2,12,9,0,1
15026,28.2,75,17608,2013-08-24 19:04:00,22,38620,12,1,1,3,13,8,0,1
15027,28.3,58,11661,2013-08-24 19:03:00,22,15491,34,1,1,2,5,18,0,1
15028,28.9,72,10165,2013-08-24 19:04:00,22,15732,53,1,1,2,24,1,0,1
15029,25.5,75,28342,2013-08-24 19:03:00,22,41684,28,1,0,2,11,6,0,1
15030,28.2,62,12809,2013-08-24 19:04:00,22,15165,17,1,1,2,3,2,0,1
15031,28.5,58,18560,2013-08-24 19:04:00,22,20223,4,1,1,2,4,17,0,1
15032,26.4,89,9266,2013-08-24 19:04:00,22,24130,48,1,4,2,26,25,0,1
15033,26.3,91,13024,2013-08-24 19:05:00,22,40000,51,1,3,2,16,7,0,1
15034,22.5,63,15101,2013-08-28 19:04:00,23,19526,42,1,0,2,25,17,0,0
15035,25.6,72,8110,2013-08-28 19:03:00,23,15349,27,1,0,2,18,24,0,0
15036,27.9,50,19666,2013-08-28 19:04:00,23,54224,23,1,0,3,2,26,0,0
15037,27.5,54,14026,2013-08-28 19:03:00,23,26232,6,1,0,2,6,5,0,0
15038,26.4,59,9033,2013-08-28 19:03:00,23,17000,45,1,0,2,1,7,0,0
15039,24.6,54,18926,2013-08-28 19:03:00,23,41684,28,1,0,2,11,3,0,0
15040,26.1,77,9238,2013-08-28 19:02:00,23,19594,52,1,0,3,12,13,0,0
15041,27.8,46,9777,2013-08-28 19:04:00,23,20223,4,1,0,2,4,16,0,0
15042,27.4,66,30481,2013-08-28 19:34:00,23,71624,8,1,0,2,8,9,0,0
15043,31.0,63,40372,2013-08-31 18:04:00,24,62010,5,1,0,2,9,11,0,1
15044,29.4,72,16212,2013-08-31 18:35:00,24,38620,12,1,0,2,13,18,0,1
15045,30.4,66,12932,2013-08-31 19:03:00,24,15491,34,1,0,2,5,8,0,1
15046,29.2,72,11188,2013-08-31 19:04:00,24,15732,53,1,0,2,24,25,0,1
15047,28.0,87,9307,2013-08-31 19:04:00,24,15165,17,1,1,2,3,1,0,1
15048,29.8,78,30579,2013-08-31 19:04:00,24,47853,16,1,8,2,17,6,0,1
15049,24.6,80,13896,2013-08-31 19:06:00,24,36894,50,1,1,3,7,2,0,1
15050,25.2,80,15569,2013-08-31 19:04:00,24,24130,48,1,1,2,26,4,0,1
15051,24.9,89,9108,2013-08-31 19:05:00,24,40000,51,1,3,2,16,12,0,1
15052,26.8,72,8499,2013-09-13 19:03:00,25,15349,27,1,0,2,18,3,0,0
15053,28.5,77,35528,2013-09-14 19:04:00,25,71624,8,2,1,2,8,17,0,1
15054,27.6,63,15137,2013-09-14 18:35:00,25,17000,45,2,0,2,1,13,0,1
15055,28.5,82,33378,2013-09-14 19:04:00,25,41684,28,2,0,2,11,5,0,1
15056,29.2,68,13189,2013-09-14 15:03:00,25,19594,52,2,1,3,12,4,0,1
15057,28.8,65,9391,2013-09-14 19:04:00,25,24130,48,2,11,2,26,24,0,1
15058,25.0,90,13411,2013-09-14 19:04:00,25,19526,42,2,0,2,25,16,0,1
15059,28.5,69,34756,2013-09-14 18:35:00,25,54224,23,2,1,2,2,9,0,1
15060,28.3,70,17390,2013-09-14 19:04:00,25,26232,6,2,1,3,6,7,0,1
15061,25.4,71,18090,2013-09-21 19:03:00,26,26232,6,1,0,2,6,26,0,1
15062,24.6,78,13416,2013-09-21 19:04:00,26,15442,36,1,0,3,8,12,0,1
15063,26.8,69,10821,2013-09-21 14:03:00,26,15165,17,1,0,3,3,13,0,1
15064,25.1,76,13329,2013-09-21 19:04:00,26,20223,4,1,0,2,4,2,0,1
15065,25.2,79,8520,2013-09-21 19:05:00,26,40000,51,1,10,2,16,24,0,1
15066,27.8,51,31077,2013-09-21 17:04:00,26,62010,5,1,0,2,9,1,0,1
15067,30.0,44,11185,2013-09-21 16:04:00,26,15491,34,1,0,2,5,25,0,1
15068,30.7,53,16196,2013-09-21 14:04:00,26,36894,50,1,0,3,7,11,0,1
15069,28.4,43,33174,2013-09-22 17:05:00,26,47853,16,2,0,2,17,18,0,1
15070,22.4,57,13020,2013-09-28 15:34:00,27,38620,12,1,0,3,13,16,0,1
15071,21.2,52,11539,2013-09-28 19:04:00,27,15491,34,1,0,4,5,2,0,1
15072,26.6,44,15088,2013-09-28 15:04:00,27,19594,52,1,0,3,12,1,0,1
15073,21.9,64,12013,2013-09-28 19:34:00,27,20223,4,1,0,2,4,6,0,1
15074,24.4,38,15704,2013-09-28 18:04:00,27,24481,44,1,0,2,17,3,0,1
15075,20.9,55,17849,2013-09-28 13:04:00,27,19526,42,1,0,2,25,8,0,1
15076,22.9,50,10290,2013-09-28 15:03:00,27,15349,27,1,1,2,18,11,0,1
15077,21.8,61,13743,2013-09-28 16:04:00,27,15732,53,1,0,2,24,9,0,1
15078,29.1,40,12355,2013-09-28 15:04:00,27,24130,48,1,0,2,26,7,0,1
15079,18.8,93,30673,2013-10-05 19:04:00,28,54224,23,1,1,2,2,13,0,1
15080,20.1,87,8650,2013-10-05 16:03:00,28,15732,53,1,8,2,24,4,0,1
15081,21.7,79,12547,2013-10-05 19:04:00,28,17000,45,1,1,3,1,8,0,1
15082,23.3,62,26514,2013-10-05 15:34:00,28,41684,28,1,1,4,11,26,0,1
15083,20.8,90,11045,2013-10-05 16:04:00,28,40000,51,1,3,3,16,17,0,1
15084,19.9,91,47790,2013-10-05 16:05:00,28,62010,5,1,2,3,9,5,0,1
15085,27.3,56,8218,2013-10-05 15:04:00,28,15165,17,1,1,2,3,25,0,1
15086,21.1,88,15512,2013-10-05 16:04:00,28,36894,50,1,2,3,7,12,0,1
15087,24.9,72,14388,2013-10-06 14:04:00,28,26232,6,2,0,2,6,18,0,1
15088,17.5,58,15178,2013-10-19 14:04:00,29,19526,42,1,1,2,25,4,0,1
15089,18.1,74,32305,2013-10-19 15:04:00,29,38620,12,1,4,2,13,9,0,1
15090,18.4,58,9469,2013-10-19 16:04:00,29,15392,22,1,11,3,5,16,0,1
15091,16.9,80,9011,2013-10-19 15:04:00,29,15349,27,1,2,2,18,1,0,1
15092,15.4,73,21743,2013-10-19 17:04:00,29,47851,2,1,4,3,2,11,0,1
15093,17.8,54,17523,2013-10-19 15:03:00,29,26232,6,1,11,2,6,3,0,1
15094,18.4,49,39243,2013-10-19 15:04:00,29,71624,8,1,1,2,8,7,0,1
15095,19.5,65,11846,2013-10-19 15:04:00,29,19594,52,1,6,3,12,26,0,1
15096,17.4,79,15766,2013-10-19 19:04:00,29,24481,44,1,2,3,17,24,0,1
15097,15.8,54,17184,2013-10-26 16:04:00,30,36894,50,1,0,4,7,25,0,1
15098,20.6,28,14414,2013-10-27 13:04:00,30,17000,45,2,0,3,1,2,0,1
15099,15.9,47,23949,2013-10-27 13:03:00,30,41684,28,2,1,2,11,24,0,1
15100,17.1,51,18293,2013-10-27 16:04:00,30,38620,12,2,0,3,13,6,0,1
15101,17.3,38,34814,2013-10-27 16:05:00,30,62010,5,2,0,4,9,18,0,1
15102,17.8,36,12467,2013-10-27 16:04:00,30,15165,17,2,0,2,3,12,0,1
15103,17.1,39,14016,2013-10-27 16:04:00,30,43739,18,2,0,3,4,5,0,1
15104,18.5,33,12913,2013-10-27 16:05:00,30,40000,51,2,0,2,16,8,0,1
15105,17.1,48,17382,2013-10-27 19:04:00,30,24130,48,2,0,3,26,17,0,1
15106,14.6,68,9059,2013-11-10 19:03:00,31,15491,34,1,1,2,5,1,0,1
15107,21.1,55,40371,2013-11-10 13:05:00,31,47851,2,1,9,2,2,17,0,1
15108,16.5,66,14986,2013-11-10 19:04:00,31,26232,6,1,11,2,6,12,0,1
15109,20.2,66,28484,2013-11-10 13:04:00,31,71624,8,1,9,2,8,4,0,1
15110,19.9,71,11736,2013-11-10 13:04:00,31,15732,53,1,1,2,24,13,0,1
15111,18.4,57,11118,2013-11-10 16:04:00,31,24130,48,1,1,2,26,3,0,1
15113,10.4,62,17183,2013-11-10 19:05:00,31,49133,43,1,0,3,25,9,0,1
15114,21.8,65,12103,2013-11-10 13:04:00,31,15349,27,1,1,2,18,7,0,1
15115,13.6,46,17030,2013-11-23 14:04:00,32,38620,12,1,0,2,13,26,1,1
15116,14.3,33,45607,2013-11-23 14:04:00,32,62010,5,1,0,3,9,6,1,1
15117,13.1,45,21648,2013-11-23 17:03:00,32,47851,2,1,0,3,2,24,1,1
15118,10.2,41,11514,2013-11-23 17:04:00,32,17000,45,1,0,2,1,16,1,1
15119,11.8,67,32425,2013-11-23 17:04:00,32,41684,28,1,11,2,11,25,1,1
15120,15.4,57,13151,2013-11-23 14:04:00,32,19594,52,1,0,2,12,5,1,1
15121,14.6,53,13790,2013-11-23 14:04:00,32,15165,17,1,0,3,3,8,1,1
15122,11.4,54,17483,2013-11-23 17:04:00,32,43739,18,1,0,3,4,18,1,1
15123,14.4,39,17489,2013-11-23 14:04:00,32,24481,44,1,0,3,17,7,1,1
15124,6.9,64,17394,2013-11-30 17:04:00,33,19526,42,1,0,3,25,12,0,1
15125,13.4,25,11325,2013-11-30 14:03:00,33,15491,34,1,0,3,5,3,0,1
15126,9.9,42,13930,2013-11-30 17:03:00,33,15349,27,1,0,3,18,2,0,1
15127,12.7,33,62632,2013-11-30 14:04:00,33,71624,8,1,0,3,8,11,0,1
15128,10.5,47,26369,2013-11-30 17:05:00,33,43739,18,1,0,2,4,1,0,1
15129,10.5,44,36361,2013-11-30 14:03:00,33,47853,16,1,0,3,17,13,0,1
15130,11.1,58,27392,2013-11-30 14:05:00,33,36894,50,1,0,3,7,24,0,1
15131,12.9,41,20196,2013-11-30 14:03:00,33,24130,48,1,0,4,26,9,0,1
15132,11.8,37,10639,2013-11-30 17:05:00,33,40000,51,1,10,2,16,6,0,1
15133,11.3,60,26897,2013-12-07 15:33:00,34,38620,12,1,0,4,13,7,0,1
15134,12.6,37,54905,2013-12-07 15:34:00,34,62010,5,1,0,3,9,17,0,1
15135,12.5,35,27583,2013-12-07 15:33:00,34,47851,2,1,0,4,2,25,0,1
15136,13.6,36,20151,2013-12-07 15:34:00,34,26232,6,1,0,4,6,8,0,1
15137,12.7,44,9257,2013-12-07 15:34:00,34,15732,53,1,0,2,24,5,0,1
15138,11.8,18,11742,2013-12-07 15:35:00,34,17000,45,1,0,3,1,26,0,1
15139,5.0,76,30504,2013-12-07 15:34:00,34,41684,28,1,4,3,11,4,0,1
15140,11.0,63,14185,2013-12-07 15:34:00,34,19594,52,1,0,3,12,18,0,1
15141,10.9,40,8534,2013-12-07 15:34:00,34,15165,17,1,0,2,3,16,0,1
15668,10.6,35,15852,2014-03-01 14:05:00,1,19526,42,1,1,4,25,11,0,1
15669,9.1,56,13809,2014-03-01 14:05:00,1,54224,23,1,1,4,1,13,0,1
15670,15.6,56,21657,2014-03-01 14:04:00,1,43739,18,1,3,4,4,12,0,1
15671,12.3,60,37079,2014-03-01 14:04:00,1,50000,54,1,2,3,17,7,0,1
15672,13.9,61,14296,2014-03-01 14:05:00,1,24130,48,1,1,4,26,27,0,1
15673,8.1,79,14623,2014-03-01 15:03:00,1,15349,27,1,4,2,18,2,0,1
15674,8.3,83,18438,2014-03-01 19:04:00,1,21000,0,1,2,3,0,9,0,1
15675,7.0,72,23166,2014-03-02 13:04:00,1,71624,8,2,2,2,8,5,0,1
15676,8.6,74,14011,2014-03-02 16:03:00,1,26232,6,2,2,2,6,20,0,1
15677,8.1,42,16176,2014-03-08 12:34:00,2,36894,50,1,0,2,7,6,0,1
15678,4.2,42,22931,2014-03-08 13:02:00,2,41684,55,1,9,3,11,0,0,1
15679,8.2,12,12202,2014-03-08 14:06:00,2,17924,56,1,0,3,27,17,0,1
15680,10.3,12,9980,2014-03-08 15:04:00,2,15491,34,1,0,3,5,4,0,1
15681,7.9,37,22398,2014-03-08 15:03:00,2,47851,2,1,0,3,2,1,0,1
15682,10.9,31,17877,2014-03-08 15:04:00,2,19594,52,1,0,3,12,8,0,1
15683,8.9,31,13143,2014-03-08 15:05:00,2,29913,57,1,0,2,20,18,0,1
15684,9.6,29,42850,2014-03-08 16:04:00,2,62010,5,1,0,2,9,26,0,1
15685,6.4,26,15033,2014-03-08 19:04:00,2,38620,12,1,0,3,13,25,0,1
15686,12.8,27,11088,2014-03-15 13:04:00,3,15442,36,1,0,2,8,27,0,1
15687,11.1,34,9106,2014-03-15 14:03:00,3,17000,45,1,0,2,1,11,0,1
15688,11.2,55,24734,2014-03-15 14:04:00,3,36894,50,1,0,2,7,9,0,1
15689,12.8,27,9265,2014-03-15 15:03:00,3,15349,27,1,0,2,18,4,0,1
15690,11.8,28,13498,2014-03-15 15:03:00,3,26232,6,1,0,2,6,5,0,1
15691,9.6,36,20323,2014-03-15 15:04:00,3,50000,54,1,0,2,17,12,0,1
15692,13.4,32,13013,2014-03-15 15:04:00,3,24130,48,1,0,2,26,13,0,1
15693,5.6,59,13380,2014-03-15 17:04:00,3,19526,42,1,1,2,25,0,0,1
15694,8.3,45,10089,2014-03-15 19:04:00,3,29913,57,1,0,3,20,2,0,1
15695,11.8,49,21278,2014-03-23 13:03:00,4,41684,55,1,0,2,11,26,0,1
15696,17.8,12,12281,2014-03-23 14:04:00,4,17000,45,1,0,3,1,8,0,1
15697,12.4,45,8097,2014-03-23 14:04:00,4,17924,56,1,0,2,27,18,0,1
15698,13.9,38,32099,2014-03-23 15:04:00,4,38620,12,1,0,2,13,17,0,1
15699,16.2,23,0,2014-03-23 15:04:00,4,62010,5,1,0,3,9,12,0,1
15700,16.9,12,10465,2014-03-23 15:03:00,4,15491,34,1,0,2,5,25,0,1
15701,16.4,24,10737,2014-03-23 15:04:00,4,20223,4,1,0,3,4,20,0,1
15702,13.9,40,18301,2014-03-23 16:03:00,4,21000,0,1,0,2,0,7,0,1
15703,9.6,54,23172,2014-03-23 19:04:00,4,47851,2,1,0,4,2,6,0,1
15705,16.8,37,12431,2014-03-28 19:04:00,5,26232,6,1,0,2,6,4,0,0
15706,21.3,31,11144,2014-03-29 14:04:00,5,19526,42,2,0,2,25,1,0,1
15707,20.8,37,27764,2014-03-29 14:04:00,5,71624,8,2,0,2,8,13,0,1
15708,22.5,33,15232,2014-03-29 14:04:00,5,24481,44,2,5,2,17,11,0,1
15709,13.9,87,11766,2014-03-29 14:04:00,5,36894,50,2,2,2,7,27,0,1
15710,20.3,47,11568,2014-03-29 15:03:00,5,15349,27,2,10,2,18,5,0,1
15711,20.5,47,14420,2014-03-29 15:05:00,5,19594,52,2,0,3,12,2,0,1
15712,17.7,58,12174,2014-03-29 15:04:00,5,29913,57,2,0,2,20,9,0,1
15713,16.1,85,12115,2014-03-29 19:04:00,5,24130,48,2,2,3,26,0,0,1
15714,8.9,45,21132,2014-04-06 13:03:00,6,41684,55,1,0,2,11,8,0,1
15715,10.7,38,15214,2014-04-06 13:04:00,6,43739,18,1,3,3,4,7,0,1
15716,11.3,36,8467,2014-04-06 13:04:00,6,17924,56,1,0,3,27,6,0,1
15717,12.1,18,9870,2014-04-06 15:04:00,6,15491,34,1,7,2,5,20,0,1
15718,12.1,27,13731,2014-04-06 15:03:00,6,15349,27,1,7,2,18,17,0,1
15719,9.9,23,10144,2014-04-06 15:04:00,6,17000,45,1,5,3,1,12,0,1
15720,10.0,31,14165,2014-04-06 16:04:00,6,47851,2,1,7,3,2,26,0,1
15722,7.7,32,26762,2014-04-06 19:04:00,6,62010,5,1,0,4,9,25,0,1
15723,13.1,47,12379,2014-04-11 19:04:00,7,26232,6,1,0,2,6,18,0,0
15724,18.4,22,19181,2014-04-12 14:04:00,7,71624,8,2,0,2,8,25,0,1
15725,18.0,22,42723,2014-04-12 14:04:00,7,50000,54,2,0,3,17,0,0,1
15726,17.7,22,11953,2014-04-12 15:04:00,7,38620,12,2,0,2,13,11,0,1
