id,round,home_team,away_team,weather,temperature,humidity,broadcasters,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded
14862,第2日,広島,鹿島,曇,14.9,47,スカパー!/スカパー!プレミアムサービス,16029,2013-03-17 13:06:00,3,36894,50
14863,第1日,清水,広島,曇,15.1,55,スカパー!/スカパー!プレミアムサービス/テレビ静岡,13137,2013-03-30 13:04:00,4,19594,52
14864,第1日,C大阪,仙台,晴,16.1,26,スカパー!/スカパー!プレミアムサービス,13721,2013-03-30 13:04:00,4,47853,16
14865,第1日,磐田,鳥栖,晴,15.8,67,スカパー!/スカパー!プレミアムサービス,8741,2013-03-30 14:04:00,4,15165,17
14866,第1日,大宮,鹿島,曇,9.6,64,スカパー!/スカパー!プレミアムサービス,11492,2013-03-30 15:03:00,4,15491,34
14867,第1日,柏,大分,曇,8.6,67,スカパー!/スカパー!プレミアムサービス,9144,2013-03-30 15:04:00,4,15349,27
14868,第1日,川崎F,甲府,曇,9.7,56,スカパー!/スカパー!プレミアムサービス,14108,2013-03-30 15:03:00,4,26232,6
14869,第1日,名古屋,湘南,晴時々曇,17.2,24,スカパー!/スカパー!プレミアムサービス/名古屋テレビ(録),10706,2013-03-30 15:03:00,4,20223,4
14870,第1日,新潟,浦和,晴,6.3,35,スカパー!/スカパー!プレミアムサービス,29095,2013-03-30 16:03:00,4,41684,28
14871,第1日,横浜FM,FC東京,曇,9.6,63,スカパー!/スカパー!プレミアムサービス/NHK BS1,23698,2013-03-30 19:04:00,4,71624,8
14872,第1日,仙台,新潟,曇,13.8,71,スカパー!/スカパー!プレミアムサービス,12883,2013-04-06 14:04:00,5,19526,42
14873,第1日,FC東京,大宮,曇のち雨,18.0,58,スカパー!/スカパー!プレミアムサービス/TOKYO MX,13859,2013-04-06 14:03:00,5,47851,2
14874,第1日,広島,横浜FM,雨,15.8,90,スカパー!/スカパー!プレミアムサービス,10554,2013-04-06 14:04:00,5,36894,50
14875,第1日,鳥栖,清水,雨,18.2,78,スカパー!/スカパー!プレミアムサービス/NHK BS1,6707,2013-04-06 14:04:00,5,24130,48
14876,第1日,大分,甲府,屋内,15.6,81,スカパー!/スカパー!プレミアムサービス,7913,2013-04-06 14:04:00,5,40000,51
14877,第1日,鹿島,C大阪,曇のち雨,18.8,60,スカパー!/スカパー!プレミアムサービス,10837,2013-04-06 15:04:00,5,38620,12
14878,第1日,柏,名古屋,雨,15.5,96,スカパー!/スカパー!プレミアムサービス,8180,2013-04-06 17:03:00,5,15349,27
14879,第1日,湘南,川崎F,雨,16.4,90,スカパー!/スカパー!プレミアムサービス,7347,2013-04-06 17:04:00,5,15732,53
14880,第1日,浦和,磐田,雨,15.6,95,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,23295,2013-04-06 19:04:00,5,62010,5
14881,第1日,甲府,柏,晴,16.8,26,スカパー!/スカパー!プレミアムサービス/山梨放送,10569,2013-04-13 13:04:00,6,17000,45
14882,第1日,仙台,FC東京,晴,11.7,41,スカパー!/スカパー!プレミアムサービス,13655,2013-04-13 14:04:00,6,19526,42
14883,第1日,横浜FM,川崎F,晴,16.5,37,スカパー!/スカパー!プレミアムサービス,27204,2013-04-13 14:03:00,6,71624,8
14884,第1日,名古屋,新潟,晴,14.8,33,スカパー!/スカパー!プレミアムサービス/NHK名古屋,13159,2013-04-13 14:03:00,6,43739,18
14885,第1日,大分,鹿島,晴,18.0,28,スカパー!/スカパー!プレミアムサービス/NHK大分,10571,2013-04-13 14:04:00,6,40000,51
14886,第1日,清水,磐田,晴,13.2,55,スカパー!/スカパー!プレミアムサービス,15113,2013-04-13 17:04:00,6,19594,52
14887,第1日,C大阪,大宮,晴,13.3,31,スカパー!/スカパー!プレミアムサービス/NHK BS1,13384,2013-04-13 19:04:00,6,47853,16
14888,第2日,広島,鳥栖,曇,19.6,57,スカパー!/スカパー!プレミアムサービス/NHK広島,13164,2013-04-14 13:05:00,6,36894,50
14889,第2日,浦和,湘南,曇,20.2,35,スカパー!/スカパー!プレミアムサービス/テレ玉,36477,2013-04-14 15:05:00,6,62010,5
14890,第1日,川崎F,仙台,曇のち雨,12.8,46,スカパー!/スカパー!プレミアムサービス,14739,2013-04-20 13:03:00,7,26232,6
14891,第1日,清水,C大阪,曇,11.6,53,スカパー!/スカパー!プレミアムサービス/テレビ静岡,10252,2013-04-20 13:04:00,7,19594,52
14892,第1日,FC東京,名古屋,曇のち雨,10.3,57,スカパー!/スカパー!プレミアムサービス/TOKYO MX,16804,2013-04-20 14:04:00,7,47851,2
14893,第1日,鳥栖,柏,雨,11.5,70,スカパー!/スカパー!プレミアムサービス,7287,2013-04-20 14:04:00,7,24130,48
14894,第1日,磐田,広島,曇,12.8,48,スカパー!/スカパー!プレミアムサービス/静岡放送,8377,2013-04-20 15:03:00,7,15165,17
14895,第1日,大宮,浦和,雨,9.3,72,スカパー!/スカパー!プレミアムサービス,13016,2013-04-20 16:04:00,7,15491,34
14896,第1日,湘南,大分,雨,8.3,81,スカパー!/スカパー!プレミアムサービス,6301,2013-04-20 16:04:00,7,15732,53
14897,第1日,鹿島,甲府,雨,9.6,72,スカパー!/スカパー!プレミアムサービス,9898,2013-04-20 19:04:00,7,38620,12
14898,第1日,新潟,横浜FM,雨,6.6,56,スカパー!/スカパー!プレミアムサービス/NHK BS1,21415,2013-04-20 19:04:00,7,41684,28
14899,第1日,柏,大宮,曇時々雨,12.4,69,スカパー!/スカパー!プレミアムサービス,8086,2013-04-26 19:04:00,8,15349,27
14900,第2日,新潟,鹿島,曇,12.3,56,スカパー!/スカパー!プレミアムサービス,23578,2013-04-27 14:03:00,8,41684,28
14901,第2日,名古屋,広島,晴,18.4,29,スカパー!/スカパー!プレミアムサービス/NHK BS1,13004,2013-04-27 14:04:00,8,20223,4
14902,第2日,C大阪,大分,晴,19.2,29,スカパー!/スカパー!プレミアムサービス,14037,2013-04-27 14:04:00,8,24481,44
14903,第2日,横浜FM,甲府,晴,19.4,24,スカパー!/スカパー!プレミアムサービス,24149,2013-04-27 16:03:00,8,71624,8
14904,第2日,磐田,湘南,晴,16.9,29,スカパー!/スカパー!プレミアムサービス,9272,2013-04-27 16:04:00,8,15165,17
14905,第2日,浦和,清水,晴,15.4,29,スカパー!/スカパー!プレミアムサービス,37945,2013-04-27 17:05:00,8,62010,5
14906,第2日,FC東京,川崎F,晴,13.2,29,スカパー!/スカパー!プレミアムサービス/NHK BS1,26555,2013-04-27 19:04:00,8,47851,2
14907,第3日,仙台,鳥栖,晴,14.5,32,スカパー!/スカパー!プレミアムサービス/NHK仙台/NHK佐賀,14359,2013-04-28 16:04:00,8,19526,42
14908,第1日,大分,大宮,晴,21.1,38,スカパー!/スカパー!プレミアムサービス,11334,2013-05-03 13:05:00,9,40000,51
14909,第1日,甲府,磐田,晴,20.5,26,スカパー!/スカパー!プレミアムサービス,14062,2013-05-03 14:04:00,9,17000,45
14910,第1日,清水,新潟,晴,21.2,26,スカパー!/スカパー!プレミアムサービス,16380,2013-05-03 15:04:00,9,19594,52
14911,第1日,横浜FM,鹿島,晴,17.9,46,スカパー!/スカパー!プレミアムサービス/NHK総合,40034,2013-05-03 15:34:00,9,71624,8
14912,第1日,湘南,C大阪,晴,16.6,52,スカパー!/スカパー!プレミアムサービス,10947,2013-05-03 16:03:00,9,15732,53
14913,第1日,鳥栖,FC東京,晴,18.3,40,スカパー!/スカパー!プレミアムサービス,14024,2013-05-03 18:04:00,9,24130,48
14914,第1日,川崎F,名古屋,曇,17.5,47,スカパー!/スカパー!プレミアムサービス/NHK BS1,16292,2013-05-03 19:04:00,9,26232,6
14915,第2日,広島,柏,曇,22.8,80,スカパー!/スカパー!プレミアムサービス※1,10045,2013-05-29 19:06:00,9,36894,50
14916,第2日,浦和,仙台,曇,21.2,74,スカパー!/スカパー!プレミアムサービス※1,24184,2013-05-29 19:34:00,9,62010,5
14917,第1日,新潟,甲府,雨時々晴,17.4,58,スカパー!/スカパー!プレミアムサービス,27720,2013-05-06 14:04:00,10,41684,28
14918,第1日,清水,川崎F,晴,21.4,54,スカパー!/スカパー!プレミアムサービス/静岡放送,16829,2013-05-06 14:03:00,10,19594,52
14919,第1日,大宮,広島,晴のち雨,27.1,33,スカパー!/スカパー!プレミアムサービス/テレ玉,13365,2013-05-06 15:03:00,10,15491,34
14920,第1日,FC東京,磐田,晴,24.1,30,スカパー!/スカパー!プレミアムサービス/TOKYO MX,28565,2013-05-06 15:03:00,10,47851,2
14921,第1日,鹿島,湘南,晴,22.6,34,スカパー!/スカパー!プレミアムサービス,16411,2013-05-06 16:04:00,10,38620,12
14922,第1日,C大阪,浦和,晴,22.8,29,スカパー!/スカパー!プレミアムサービス,32378,2013-05-06 16:04:00,10,47853,16
14923,第1日,大分,鳥栖,晴,22.6,29,スカパー!/スカパー!プレミアムサービス/NHK BS1,16760,2013-05-06 16:04:00,10,40000,51
14924,第1日,柏,横浜FM,晴,18.6,69,スカパー!/スカパー!プレミアムサービス/NHK BS1,13621,2013-05-06 19:04:00,10,15349,27
14925,第1日,名古屋,仙台,晴,19.8,41,スカパー!/スカパー!プレミアムサービス,12075,2013-05-06 19:03:00,10,43739,18
14926,第1日,広島,大分,曇,21.7,54,スカパー!/スカパー!プレミアムサービス,10708,2013-05-11 13:04:00,11,36894,50
14927,第1日,仙台,大宮,雨,15.6,77,スカパー!/スカパー!プレミアムサービス/仙台放送,14327,2013-05-11 14:04:00,11,19526,42
14928,第1日,磐田,柏,雨,20.4,92,スカパー!/スカパー!プレミアムサービス/NHK静岡,9444,2013-05-11 14:04:00,11,15165,17
14929,第1日,鳥栖,新潟,晴,22.6,43,スカパー!/スカパー!プレミアムサービス,7376,2013-05-11 14:04:00,11,24130,48
14930,第1日,川崎F,C大阪,雨,19.1,83,スカパー!/スカパー!プレミアムサービス,12345,2013-05-11 15:03:00,11,26232,6
14931,第1日,名古屋,横浜FM,屋内,19.1,91,スカパー!/スカパー!プレミアムサービス/名古屋テレビ(録),18512,2013-05-11 15:04:00,11,43739,18
14932,第1日,湘南,FC東京,雨,17.4,87,スカパー!/スカパー!プレミアムサービス,8248,2013-05-11 17:04:00,11,15732,53
14933,第1日,甲府,清水,雨,16.2,83,スカパー!/スカパー!プレミアムサービス,7754,2013-05-11 17:03:00,11,17000,45
14934,第1日,浦和,鹿島,雨,17.1,89,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,46649,2013-05-11 19:03:00,11,62010,5
14935,第1日,鹿島,名古屋,晴,22.9,36,スカパー!/スカパー!プレミアムサービス/NHK水戸,17161,2013-05-18 14:06:00,12,38620,12
14936,第1日,新潟,大分,晴,22.4,39,スカパー!/スカパー!プレミアムサービス/NHK新潟/NHK大分,25279,2013-05-18 14:03:00,12,41684,28
14937,第1日,磐田,川崎F,晴,21.7,46,スカパー!/スカパー!プレミアムサービス/静岡放送,10429,2013-05-18 14:03:00,12,15165,17
14938,第1日,広島,甲府,晴,23.6,43,スカパー!/スカパー!プレミアムサービス/NHK広島,10550,2013-05-18 14:04:00,12,36894,50
14939,第1日,柏,C大阪,晴,24.1,31,スカパー!/スカパー!プレミアムサービス,11056,2013-05-18 15:03:00,12,15349,27
14940,第1日,横浜FM,仙台,晴,21.6,44,スカパー!/スカパー!プレミアムサービス,23083,2013-05-18 16:04:00,12,71624,8
14941,第1日,大宮,湘南,晴,20.0,43,スカパー!/スカパー!プレミアムサービス,10886,2013-05-18 17:03:00,12,15491,34
14942,第1日,浦和,鳥栖,晴,20.4,54,スカパー!/スカパー!プレミアムサービス,31175,2013-05-18 19:05:00,12,62010,5
14943,第1日,FC東京,清水,晴,16.6,56,スカパー!/スカパー!プレミアムサービス/NHK BS1/TOKYO MX,24003,2013-05-18 19:04:00,12,47851,2
14944,第1日,湘南,広島,晴のち曇,20.8,64,スカパー!/スカパー!プレミアムサービス,10682,2013-05-25 14:04:00,13,15732,53
14945,第1日,甲府,大宮,晴,26.1,31,スカパー!/スカパー!プレミアムサービス,11063,2013-05-25 14:04:00,13,17000,45
14946,第1日,清水,仙台,晴,22.9,65,スカパー!/スカパー!プレミアムサービス/静岡放送,12642,2013-05-25 14:04:00,13,19594,52
14947,第1日,川崎F,新潟,曇,22.4,51,スカパー!/スカパー!プレミアムサービス,16002,2013-05-25 15:03:00,13,26232,6
14948,第1日,鳥栖,横浜FM,晴,30.4,34,スカパー!/スカパー!プレミアムサービス/NHK佐賀,13197,2013-05-25 15:04:00,13,24130,48
14949,第1日,大分,磐田,晴,26.0,41,スカパー!/スカパー!プレミアムサービス/NHK BS1,11141,2013-05-25 15:34:00,13,40000,51
14950,第1日,鹿島,FC東京,晴,16.4,71,スカパー!/スカパー!プレミアムサービス,17969,2013-05-25 17:05:00,13,38620,12
14951,第1日,C大阪,名古屋,曇,23.5,54,スカパー!/スカパー!プレミアムサービス/NHK BS1,16362,2013-05-25 19:05:00,13,24481,44
14952,第2日,柏,浦和,晴,23.3,65,スカパー!/スカパー!プレミアムサービス,34021,2013-05-26 16:04:00,13,54224,23
14953,第1日,甲府,浦和,晴,28.5,67,スカパー!/スカパー!プレミアムサービス,28906,2013-07-06 18:05:00,14,54224,23
14954,第1日,FC東京,広島,晴,28.8,67,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),27852,2013-07-06 18:34:00,14,47851,2
14955,第1日,仙台,湘南,曇のち雨,25.3,84,スカパー!/スカパー!プレミアムサービス,13470,2013-07-06 19:03:00,14,19526,42
14956,第1日,大宮,鳥栖,晴,29.3,67,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,12449,2013-07-06 19:04:00,14,15491,34
14957,第1日,川崎F,鹿島,曇,27.7,73,スカパー!/スカパー!プレミアムサービス,18447,2013-07-06 19:03:00,14,26232,6
14958,第1日,横浜FM,大分,晴,27.1,76,スカパー!/スカパー!プレミアムサービス,12537,2013-07-06 19:04:00,14,15442,36
14959,第1日,新潟,柏,雨のち曇,24.2,92,スカパー!/スカパー!プレミアムサービス,26547,2013-07-06 19:03:00,14,41684,28
14960,第1日,磐田,C大阪,曇,25.9,92,スカパー!/スカパー!プレミアムサービス,12206,2013-07-06 19:03:00,14,15165,17
14961,第1日,名古屋,清水,曇,27.4,86,スカパー!/スカパー!プレミアムサービス/東海テレビ(録),17950,2013-07-06 19:04:00,14,43739,18
14962,第1日,鹿島,清水,曇,26.9,77,スカパー!/スカパー!プレミアムサービス/NHK BS1,7495,2013-07-10 19:04:00,15,38620,12
14963,第1日,大宮,名古屋,晴,30.5,65,スカパー!/スカパー!プレミアムサービス,9644,2013-07-10 19:03:00,15,15491,34
14964,第1日,湘南,柏,晴,28.1,77,スカパー!/スカパー!プレミアムサービス,7319,2013-07-10 19:04:00,15,15732,53
14965,第1日,磐田,新潟,晴,26.2,88,スカパー!/スカパー!プレミアムサービス,5698,2013-07-10 19:04:00,15,15165,17
14966,第1日,C大阪,横浜FM,晴,30.1,65,スカパー!/スカパー!プレミアムサービス,13272,2013-07-10 19:05:00,15,24481,44
14967,第1日,広島,川崎F,晴,26.6,85,スカパー!/スカパー!プレミアムサービス,10236,2013-07-10 19:05:00,15,36894,50
14968,第1日,鳥栖,甲府,晴,30.2,61,スカパー!/スカパー!プレミアムサービス,6292,2013-07-10 19:04:00,15,24130,48
14969,第1日,大分,仙台,晴,27.9,68,スカパー!/スカパー!プレミアムサービス,7067,2013-07-10 19:05:00,15,40000,51
14970,第1日,浦和,FC東京,晴,29.4,68,スカパー!/スカパー!プレミアムサービス,25638,2013-07-10 19:35:00,15,62010,5
14971,第1日,清水,大分,雨,27.4,89,スカパー!/スカパー!プレミアムサービス,15191,2013-07-13 18:04:00,16,19594,52
14972,第1日,甲府,湘南,曇,27.4,57,スカパー!/スカパー!プレミアムサービス,10175,2013-07-13 18:34:00,16,17000,45
14973,第1日,仙台,磐田,曇,21.4,84,スカパー!/スカパー!プレミアムサービス,14318,2013-07-13 19:04:00,16,19526,42
14974,第1日,柏,鹿島,曇,29.7,77,スカパー!/スカパー!プレミアムサービス/NHK BS1,25904,2013-07-13 19:05:00,16,54224,23
14975,第1日,川崎F,浦和,曇,29.4,73,スカパー!/スカパー!プレミアムサービス,19010,2013-07-13 19:03:00,16,26232,6
14976,第1日,横浜FM,大宮,曇,30.6,67,スカパー!/スカパー!プレミアムサービス,29722,2013-07-13 19:04:00,16,71624,8
14977,第1日,新潟,FC東京,雨,24.9,80,スカパー!/スカパー!プレミアムサービス,26547,2013-07-13 19:03:00,16,41684,28
14978,第1日,名古屋,鳥栖,雨,27.9,79,スカパー!/スカパー!プレミアムサービス,9237,2013-07-13 19:04:00,16,20223,4
14979,第1日,広島,C大阪,曇のち晴,25.1,93,スカパー!/スカパー!プレミアムサービス,19244,2013-07-13 19:05:00,16,36894,50
14980,第1日,仙台,広島,雨,20.5,77,スカパー!/スカパー!プレミアムサービス,11755,2013-07-17 19:04:00,17,19526,42
14981,第1日,鹿島,磐田,雨,19.3,92,スカパー!/スカパー!プレミアムサービス,6681,2013-07-17 19:04:00,17,38620,12
14982,第1日,浦和,横浜FM,雨,24.1,87,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,23725,2013-07-17 19:05:00,17,62010,5
14983,第1日,大宮,川崎F,雨,23.3,89,スカパー!/スカパー!プレミアムサービス,7412,2013-07-17 19:03:00,17,15491,34
14984,第1日,柏,清水,雨,22.3,91,スカパー!/スカパー!プレミアムサービス,7013,2013-07-17 19:04:00,17,15349,27
14985,第1日,湘南,新潟,曇のち雨,24.1,83,スカパー!/スカパー!プレミアムサービス,6080,2013-07-17 19:04:00,17,15732,53
14986,第1日,C大阪,鳥栖,晴,28.9,67,スカパー!/スカパー!プレミアムサービス,9119,2013-07-17 19:05:00,17,24481,44
14987,第1日,大分,名古屋,晴,28.4,71,スカパー!/スカパー!プレミアムサービス,7104,2013-07-17 19:05:00,17,40000,51
14988,第1日,FC東京,甲府,雨のち曇,23.5,87,スカパー!/スカパー!プレミアムサービス,12905,2013-07-17 19:34:00,17,47851,2
14989,第1日,川崎F,湘南,曇,27.3,73,スカパー!/スカパー!プレミアムサービス,15934,2013-07-31 19:03:00,18,26232,6
14990,第1日,甲府,仙台,曇,28.7,62,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレビ山梨,8773,2013-07-31 19:04:00,18,17000,45
14991,第1日,新潟,C大阪,曇のち雨,27.9,75,スカパー!/スカパー!プレミアムサービス,18919,2013-07-31 19:03:00,18,41684,28
14992,第1日,清水,FC東京,晴,27.3,80,スカパー!/スカパー!プレミアムサービス,10781,2013-07-31 19:05:00,18,19594,52
14993,第1日,磐田,浦和,晴,27.5,87,スカパー!/スカパー!プレミアムサービス,20049,2013-07-31 19:04:00,18,50889,31
14994,第1日,広島,大宮,晴,27.9,87,スカパー!/スカパー!プレミアムサービス,16351,2013-07-31 19:04:00,18,36894,50
14995,第1日,鳥栖,大分,晴,29.0,76,スカパー!/スカパー!プレミアムサービス,10304,2013-07-31 19:04:00,18,24130,48
14996,第1日,横浜FM,柏,曇,26.6,78,スカパー!/スカパー!プレミアムサービス,20294,2013-07-31 19:34:00,18,71624,8
14997,第1日,名古屋,鹿島,晴,30.1,67,スカパー!/スカパー!プレミアムサービス,15881,2013-07-31 19:34:00,18,43739,18
14998,第1日,浦和,広島,晴,28.4,63,スカパー!/スカパー!プレミアムサービス,42426,2013-08-03 18:04:00,19,62010,5
14999,第1日,鹿島,大宮,曇のち雨,26.1,76,スカパー!/スカパー!プレミアムサービス,14925,2013-08-03 18:34:00,19,38620,12
15000,第1日,仙台,川崎F,晴,23.4,74,スカパー!/スカパー!プレミアムサービス/NHK BS1,14365,2013-08-03 19:04:00,19,19526,42
